"","Date","Year","Month","Country","Reef_name","Site_name","Reef_zone","N","W","Dive","Depth_(m)","Methodology","Transect","Microhabitat_No","Microhabitat_label","Fish_tag_ID","Family","Genus","Fish_species","Humid_weight_(gr)","SL(mm)","TL(mm)","DNA_method","Group_humid_weight","Box_storage","Note","Photo quality","STRIwebsite","Park_region"
"2050","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh403","2023.8_ENM1_Mh403","VER23.8F_1590","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.8000000000000001E-2",NA,16.76,NA,NA,NA,NA,NA,NA,"South"
"2051","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh397","2023.8_ENM1_Mh397","VER23.8F_1591","Labrisomidae","Starksia","Starksia ocellata","0.215",NA,28.87,NA,NA,NA,NA,NA,NA,"South"
"2052","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh397","2023.8_ENM1_Mh397","VER23.8F_1592","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.0999999999999994E-2",NA,19.06,NA,NA,NA,NA,NA,NA,"South"
"2053","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh397","2023.8_ENM1_Mh397","VER23.8F_1593","Gobiidae","Tigrigobius","Tigrigobius redimiculus","0.13100000000000001",NA,22.82,NA,NA,NA,NA,NA,NA,"South"
"2054","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh397","2023.8_ENM1_Mh397","VER23.8F_1594","Gobiidae","Tigrigobius","Tigrigobius redimiculus","3.1E-2",NA,13.81,NA,NA,NA,NA,NA,NA,"South"
"2055","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh233","2023.8_ENM1_Mh233","VER23.8F_1595","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.20599999999999999",NA,24.22,NA,NA,NA,NA,NA,NA,"South"
"2056","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh233","2023.8_ENM1_Mh233","VER23.8F_1596","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.5999999999999999E-2",NA,16.85,NA,NA,NA,NA,NA,NA,"South"
"2057","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh233","2023.8_ENM1_Mh233","VER23.8F_1597","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.4000000000000001E-2",NA,18.32,NA,NA,NA,NA,NA,NA,"South"
"2058","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh233","2023.8_ENM1_Mh233","VER23.8F_1598","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.4999999999999998E-2",NA,15.79,NA,NA,NA,NA,NA,NA,"South"
"2059","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh233","2023.8_ENM1_Mh233","VER23.8F_1599","Gobiidae","Tigrigobius","Tigrigobius redimiculus","1.7999999999999999E-2",NA,11.78,NA,NA,NA,NA,NA,NA,"South"
"2060","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh233","2023.8_ENM1_Mh233","VER23.8F_1600","Labrisomidae","Gobioclinus","Gobioclinus guppyi","0.59399999999999997",NA,36.82,NA,NA,NA,NA,NA,NA,"South"
"2061","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh408","2023.8_ENM1_Mh408","VER23.8F_1601","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","1.9E-2",NA,12.84,NA,NA,NA,NA,NA,NA,"South"
"2062","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh408","2023.8_ENM1_Mh408","VER23.8F_1602","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","3.2000000000000001E-2",NA,16.07,NA,NA,NA,NA,NA,NA,"South"
"2063","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh408","2023.8_ENM1_Mh408","VER23.8F_1603","Gobiidae","Tigrigobius","Tigrigobius redimiculus","1.7999999999999999E-2",NA,11.49,NA,NA,NA,NA,NA,NA,"South"
"2064","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh402","2023.8_ENM1_Mh402","VER23.8F_1604","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","2.1999999999999999E-2",NA,13.44,NA,NA,NA,NA,NA,NA,"South"
"2065","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh402","2023.8_ENM1_Mh402","VER23.8F_1605","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","1.4999999999999999E-2",NA,12.1,NA,NA,NA,NA,NA,NA,"South"
"2066","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1606","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.44400000000000001",NA,32.78,NA,NA,NA,NA,NA,NA,"South"
"2067","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1607","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.24299999999999999",NA,27.19,NA,NA,NA,NA,NA,NA,"South"
"2068","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1608","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.221",NA,25.65,NA,NA,NA,NA,NA,NA,"South"
"2069","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1609","Labrisomidae","Starksia","Starksia ocellata","0.18099999999999999",NA,26.15,NA,NA,NA,NA,NA,NA,"South"
"2070","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1610","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.3999999999999996E-2",NA,19.87,NA,NA,NA,NA,NA,NA,"South"
"2071","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1611","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.8000000000000001E-2",NA,11.93,NA,NA,NA,NA,NA,NA,"South"
"2072","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1612","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.3E-2",NA,11.17,NA,NA,NA,NA,NA,NA,"South"
"2073","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1613","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.5999999999999999E-2",NA,15.05,NA,NA,NA,NA,NA,NA,"South"
"2074","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1614","Gobiidae","Tigrigobius","Tigrigobius redimiculus","4.3999999999999997E-2",NA,16.6,NA,NA,NA,NA,NA,NA,"South"
"2075","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh202","2023.8_ENM1_Mh202","VER23.8F_1615","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.2999999999999995E-2",NA,19.03,NA,NA,NA,NA,NA,NA,"South"
"2076","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1616","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.251",NA,26.92,NA,NA,NA,NA,NA,NA,"South"
"2077","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1617","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.2",NA,25.3,NA,NA,NA,NA,NA,NA,"South"
"2078","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1618","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.0999999999999997E-2",NA,16.98,NA,NA,NA,NA,NA,NA,"South"
"2079","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1619","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.3999999999999999E-2",NA,16.4,NA,NA,NA,NA,NA,NA,"South"
"2080","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1620","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.8000000000000001E-2",NA,13.55,NA,NA,NA,NA,NA,NA,"South"
"2081","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1621","Labrisomidae","Gobioclinus","Gobioclinus guppyi","0.56000000000000005",NA,34.84,NA,NA,NA,NA,NA,NA,"South"
"2082","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh419","2023.8_ENM1_Mh419","VER23.8F_1622","Gobiidae","Gobulus","Gobulus myersi","0.13400000000000001",NA,25.23,NA,NA,NA,NA,NA,NA,"South"
"2083","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1623","Labrisomidae","Malacoctenus","Malacoctenus triangulatus","0.80500000000000005",NA,41.99,NA,NA,NA,NA,NA,NA,"South"
"2084","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1624","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.40799999999999997",NA,32.46,NA,NA,NA,NA,NA,NA,"South"
"2085","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1625","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.27200000000000002",NA,28.16,NA,NA,NA,NA,NA,NA,"South"
"2086","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1626","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.27700000000000002",NA,28.25,NA,NA,NA,NA,NA,NA,"South"
"2087","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1627","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.18",NA,24.33,NA,NA,NA,NA,NA,NA,"South"
"2088","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1628","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.24399999999999999",NA,28.34,NA,NA,NA,NA,NA,NA,"South"
"2089","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1629","Labrisomidae","Starksia","Starksia ocellata","9.5000000000000001E-2",NA,21.11,NA,NA,NA,NA,NA,NA,"South"
"2090","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1630","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.6000000000000003E-2",NA,17.33,NA,NA,NA,NA,NA,NA,"South"
"2091","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1631","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.4999999999999997E-2",NA,18.19,NA,NA,NA,NA,NA,NA,"South"
"2092","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh203","2023.8_ENM1_Mh203","VER23.8F_1632","Gobiidae","Tigrigobius","Tigrigobius redimiculus","3.6999999999999998E-2",NA,14.98,NA,NA,NA,NA,NA,NA,"South"
"2093","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh404","2023.8_ENM1_Mh404","VER23.8F_1633","Gobiidae","Tigrigobius","Tigrigobius redimiculus","0.112",NA,22.24,NA,NA,NA,NA,NA,NA,"South"
"2094","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh404","2023.8_ENM1_Mh404","VER23.8F_1634","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.8999999999999997E-2",NA,17.38,NA,NA,NA,NA,NA,NA,"South"
"2095","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh404","2023.8_ENM1_Mh404","VER23.8F_1635","Gobiidae","Tigrigobius","Tigrigobius redimiculus","3.9E-2",NA,16.11,NA,NA,NA,NA,NA,NA,"South"
"2096","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh404","2023.8_ENM1_Mh404","VER23.8F_1636","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","5.1999999999999998E-2",NA,20.98,NA,NA,NA,NA,NA,NA,"South"
"2097","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh404","2023.8_ENM1_Mh404","VER23.8F_1637","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","4.3999999999999997E-2",NA,17.77,NA,NA,NA,NA,NA,NA,"South"
"2098","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh404","2023.8_ENM1_Mh404","VER23.8F_1638","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","2.5999999999999999E-2",NA,17.97,NA,NA,"It was a G. thompsoni",NA,NA,NA,"South"
"2099","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1639","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.872",NA,43.98,NA,NA,NA,NA,NA,NA,"South"
"2100","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1640","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.32",NA,31.63,NA,NA,NA,NA,NA,NA,"South"
"2101","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1641","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.14399999999999999",NA,21.51,NA,NA,NA,NA,NA,NA,"South"
"2102","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1642","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.26100000000000001",NA,28.55,NA,NA,NA,NA,NA,NA,"South"
"2103","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1643","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.27700000000000002",NA,27.82,NA,NA,NA,NA,NA,NA,"South"
"2104","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1644","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.45900000000000002",NA,34.22,NA,NA,NA,NA,NA,NA,"South"
"2105","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1645","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.41399999999999998",NA,33.1,NA,NA,NA,NA,NA,NA,"South"
"2106","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1646",NA,NA,"Malacoctenus triangulatus","0.29299999999999998",NA,29.21,NA,NA,NA,NA,NA,NA,"South"
"2107","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh201","2023.8_ENM1_Mh201","VER23.8F_1647","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.223",NA,26.39,NA,NA,NA,NA,NA,NA,"South"
"2108","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh407","2023.8_ENM1_Mh407","VER23.8F_1648","Blenniidae","Hypleurochilus","Hypleurochilus bermudensis","6.5000000000000002E-2",NA,16.51,NA,NA,NA,NA,NA,NA,"South"
"2109","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh407","2023.8_ENM1_Mh407","VER23.8F_1649","Blenniidae","Hypleurochilus","Hypleurochilus bermudensis","4.2000000000000003E-2",NA,12.79,NA,NA,NA,NA,NA,NA,"South"
"2110","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh407","2023.8_ENM1_Mh407","VER23.8F_1650","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.3E-2",NA,12.81,NA,NA,NA,NA,NA,NA,"South"
"2111","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh407","2023.8_ENM1_Mh407","VER23.8F_1651","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.9000000000000001E-2",NA,20.28,NA,NA,NA,NA,NA,NA,"South"
"2112","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh407","2023.8_ENM1_Mh407","VER23.8F_1652","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.3999999999999996E-2",NA,19.37,NA,NA,NA,NA,NA,NA,"South"
"2113","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh407","2023.8_ENM1_Mh407","VER23.8F_1653","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.8E-2",NA,21.35,NA,NA,NA,NA,NA,NA,"South"
"2114","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh398","2023.8_ENM1_Mh398","VER23.8F_1654","Labrisomidae","Starksia","Starksia ocellata","0.22900000000000001",NA,28.47,NA,NA,NA,NA,NA,NA,"South"
"2115","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh418","2023.8_ENM1_Mh418","VER23.8F_1655","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.40100000000000002",NA,32.86,NA,NA,NA,NA,NA,NA,"South"
"2116","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh418","2023.8_ENM1_Mh418","VER23.8F_1656","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.161",NA,24.47,NA,NA,NA,NA,NA,NA,"South"
"2117","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh418","2023.8_ENM1_Mh418","VER23.8F_1657","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.25800000000000001",NA,27.27,NA,NA,NA,NA,NA,NA,"South"
"2118","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh418","2023.8_ENM1_Mh418","VER23.8F_1658","Labrisomidae","Starksia","Starksia ocellata","6.9000000000000006E-2",NA,18.82,NA,NA,NA,NA,NA,NA,"South"
"2119","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh418","2023.8_ENM1_Mh418","VER23.8F_1659","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.6999999999999999E-2",NA,20.04,NA,NA,NA,NA,NA,NA,"South"
"2120","September 11th, 2023","2023",8,"Mexico","Enmedio","ENM1","Back",19.10035,"-95.940799999999996",NA,"3","Roving Quadrant","Q","Mh418","2023.8_ENM1_Mh418","VER23.8F_1660","Gobiidae","Tigrigobius","Tigrigobius redimiculus","2.1000000000000001E-2",NA,12.04,NA,NA,NA,NA,NA,NA,"South"
"2121","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1662","Apogonidae","Phaeoptyx","Phaeoptyx conklini","1.252",NA,48.47,NA,NA,NA,NA,NA,NA,"South"
"2122","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1663","Apogonidae","Phaeoptyx","Phaeoptyx conklini","0.83499999999999996",NA,43.47,NA,NA,NA,NA,NA,NA,"South"
"2123","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1664","Apogonidae","Phaeoptyx","Phaeoptyx conklini","0.56100000000000005",NA,38.09,NA,NA,NA,NA,NA,NA,"South"
"2124","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1665","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.69799999999999995",NA,41.51,NA,NA,NA,NA,NA,NA,"South"
"2125","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1666","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.16",NA,25.26,NA,NA,NA,NA,NA,NA,"South"
"2126","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1667","Gobiidae","Coryphopterus","Coryphopterus personatus","9.4E-2",NA,22.68,NA,NA,NA,NA,NA,NA,"South"
"2127","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1668","Gobiidae","Coryphopterus","Coryphopterus personatus","0.13",NA,24.33,NA,NA,NA,NA,NA,NA,"South"
"2128","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1669","Gobiidae","Coryphopterus","Coryphopterus personatus","7.4999999999999997E-2",NA,21.16,NA,NA,NA,NA,NA,NA,"South"
"2129","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1670","Gobiidae","Coryphopterus","Coryphopterus personatus","7.1999999999999995E-2",NA,22.39,NA,NA,NA,NA,NA,NA,"South"
"2130","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1671","Gobiidae","Coryphopterus","Coryphopterus personatus","9.8000000000000004E-2",NA,20.96,NA,NA,NA,NA,NA,NA,"South"
"2131","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1672","Gobiidae","Coryphopterus","Coryphopterus personatus","7.9000000000000001E-2",NA,13.58,NA,NA,NA,NA,NA,NA,"South"
"2132","September 12th, 2023","2023",8,"Mexico","Cabezo","Ensenada","Back",19.08366,"-95.865520000000004",NA,"9","CryptoStation","CS","CS015",NA,"VER23.8F_1673","Gobiidae","Coryphopterus","Coryphopterus personatus","1.9E-2",NA,14.68,NA,NA,NA,NA,NA,NA,"South"
